id,RA,DEC,Source name,Redshift,Radio flux d.,Fermi flux,Log nu_peak,Original catalog
2025,126.51645833333332,41.512188888888886,5BZBJ0826+4130 ,0.0,12.0,0.0,0.0,5BZCAT
2027,126.44745833333333,27.072808333333334,5BZQJ0825+2704 ,0.693,108.0,0.0,0.0,5BZCAT
2028,126.45974999999999,3.1567777777777777,5BZBJ0825+0309 ,0.506,1400.0,8.07e-12,0.0,5BZCAT
2029,126.50649999999999,-22.507558333333332,5BZBJ0826-2230 ,0.91,519.0,4.28e-11,0.0,5BZCAT
2032,126.77949999999998,8.689308333333333,5BZBJ0827+0841 ,0.0,15.0,0.0,17.0,5BZCAT
2033,126.91079166666665,35.418108333333336,5BZQJ0827+3525 ,2.25,957.0,0.0,0.0,5BZCAT
2035,127.05916666666667,41.897777777777776,5BZGJ0828+4153 ,0.226,91.0,1.26e-12,17.0,5BZCAT
2036,127.00475,23.204919444444446,5BZBJ0828+2312 ,0.0,36.0,1.46e-12,16.2,5BZCAT
2040,127.27004166666666,17.904419444444443,5BZGJ0829+1754 ,0.089,335.0,3.24e-12,16.4,5BZCAT
2045,127.58066666666666,39.39625,5BZGJ0830+3923 ,0.0,58.0,0.0,0.0,5BZCAT
2046,127.7515,54.00652777777778,5BZGJ0831+5400 ,0.062,16.0,0.0,0.0,5BZCAT
2050,127.71699999999998,24.183308333333333,5BZQJ0830+2410 ,0.939,739.0,2.25e-11,0.0,5BZCAT
2051,127.915875,46.133608333333335,5BZGJ0831+4608 ,0.131,132.0,0.0,0.0,5BZCAT
2053,127.70724999999999,-6.605558333333334,5BZQJ0830-0636 ,1.73,128.0,0.0,0.0,5BZCAT
2055,127.88774999999998,17.775169444444444,5BZBJ0831+1746 ,0.0,33.0,1.99e-12,15.0,5BZCAT
2056,128.0967083333333,49.22252777777778,5BZBJ0832+4913 ,0.0,344.0,3.88e-12,0.0,5BZCAT
2057,127.78804166666666,-22.474108333333334,5BZQJ0831-2228 ,1.599,207.0,0.0,0.0,5BZCAT
2058,127.95366666666666,4.494169444444444,5BZBJ0831+0429 ,0.174,1241.0,3.24e-11,0.0,5BZCAT
2059,127.97949999999999,8.795419444444445,5BZQJ0831+0847 ,0.941,95.0,0.0,0.0,5BZCAT
2061,128.21441666666666,33.003058333333335,5BZBJ0832+3300 ,0.672,4.0,0.0,18.0,5BZCAT
2062,128.57304166666665,60.329747222222224,5BZQJ0834+6019 ,0.72,190.0,0.0,0.0,5BZCAT
2063,128.48779166666665,47.448058333333336,5BZBJ0833+4726 ,0.494,11.0,0.0,16.4,5BZCAT
2064,128.4745,42.400527777777775,5BZQJ0833+4224 ,0.249,249.0,6.59e-12,0.0,5BZCAT
2065,128.32879166666666,3.8423583333333333,5BZQJ0833+0350 ,0.903,238.0,0.0,0.0,5BZCAT
2067,128.94845833333332,68.58666944444444,5BZQJ0835+6835 ,1.414,88.0,0.0,0.0,5BZCAT
2068,128.72899999999998,55.57277777777778,5BZGJ0834+5534 ,0.242,8283.0,0.0,0.0,5BZCAT
2069,128.57325,18.417169444444443,5BZBJ0834+1825 ,0.336,20.0,0.0,15.0,5BZCAT
2070,128.74245833333333,44.06063888888889,5BZBJ0834+4403 ,0.0,149.0,3.13e-12,0.0,5BZCAT
2071,128.684,-22.686888888888888,5BZQJ0834-2241 ,1.064,110.0,1.56e-12,0.0,5BZCAT
2072,128.9505,15.288058333333334,5BZGJ0835+1517 ,0.169,50.0,0.0,0.0,5BZCAT
2073,128.92995833333333,9.621669444444445,5BZBJ0835+0937 ,0.0,79.0,2.23e-12,0.0,5BZCAT
2075,129.15375,41.43188888888889,5BZQJ0836+4125 ,1.301,488.0,0.0,0.0,5BZCAT
2077,129.09529166666667,27.481277777777777,5BZQJ0836+2728 ,0.765,313.0,0.0,0.0,5BZCAT
2078,129.34333333333333,58.41727777777778,5BZQJ0837+5825 ,2.101,690.0,0.0,0.0,5BZCAT
2079,129.06579166666666,0.8834388888888889,5BZQJ0836+0053 ,1.826,24.0,0.0,0.0,5BZCAT
2080,128.42974999999998,-73.09060833333334,5BZQJ0833-7305 ,1.989,259.0,0.0,0.0,5BZCAT
2081,129.16333333333333,-20.28318888888889,5BZQJ0836-2016 ,2.752,1971.0,0.0,0.0,5BZCAT
2082,129.35291666666666,14.972169444444445,5BZBJ0837+1458 ,0.278,54.0,1.47e-12,16.7,5BZCAT
2083,129.2115,-22.552808333333335,5BZQJ0836-2233 ,0.837,464.0,0.0,0.0,5BZCAT
2084,129.41758333333334,24.906358333333333,5BZQJ0837+2454 ,1.122,522.0,0.0,0.0,5BZCAT
2085,129.43325000000002,17.988888888888887,5BZBJ0837+1759 ,0.313,8.0,0.0,0.0,5BZCAT
2087,129.76283333333333,40.26268888888889,5BZGJ0839+4015 ,0.194,45.0,1.13e-12,0.0,5BZCAT
2088,129.82816666666665,36.31543888888889,5BZBJ0839+3618 ,0.335,9.0,0.0,15.4,5BZCAT
2089,129.9425,51.20077777777778,5BZQJ0839+5112 ,4.403,42.0,0.0,0.0,5BZCAT
2090,130.3514583333333,70.89505833333334,5BZQJ0841+7053 ,2.218,3823.0,5.31e-11,0.0,5BZCAT
2091,129.9307083333333,35.66705833333333,5BZBJ0839+3540 ,0.0,77.0,4.68e-12,0.0,5BZCAT
2092,129.8779583333333,18.046419444444446,5BZBJ0839+1802 ,0.0,410.0,3.3e-12,0.0,5BZCAT
2093,130.05429166666664,34.674169444444445,5BZBJ0840+3440 ,0.451,27.0,0.0,0.0,5BZCAT
2095,129.94745833333332,2.076138888888889,5BZUJ0839+0204 ,0.0,2.0,0.0,0.0,5BZCAT
2096,129.95520833333333,3.331688888888889,5BZBJ0839+0319 ,1.57,670.0,0.0,0.0,5BZCAT
2097,129.95666666666665,1.074138888888889,5BZQJ0839+0104 ,1.123,422.0,6.25e-12,0.0,5BZCAT
2099,130.2335,37.35166944444445,5BZBJ0840+3721 ,0.0,21.0,0.0,0.0,5BZCAT
2100,130.19825,13.206527777777778,5BZUJ0840+1312 ,0.681,2614.0,3.89e-12,0.0,5BZCAT
2103,130.51554166666665,40.30875,5BZQJ0842+4018 ,0.152,22.0,0.0,0.0,5BZCAT
2104,130.56391666666667,45.42893888888889,5BZQJ0842+4525 ,1.409,74.0,0.0,0.0,5BZCAT
2105,130.5212083333333,18.59477777777778,5BZQJ0842+1835 ,1.272,1260.0,0.0,0.0,5BZCAT
2106,130.34004166666665,-35.918277777777774,5BZBJ0841-3555 ,0.0,74.0,1.39e-11,15.9,5BZCAT
2108,130.60625,2.881308333333333,5BZBJ0842+0252 ,0.425,17.0,1.89e-12,15.5,5BZCAT
2109,132.11670833333332,81.19655833333333,5BZGJ0848+8111 ,0.175,12.0,0.0,16.0,5BZCAT
2110,131.04874999999998,53.214058333333334,5BZBJ0844+5312 ,0.0,47.0,8.19e-12,0.0,5BZCAT
2111,130.97020833333332,37.707858333333334,5BZQJ0843+3742 ,1.741,103.0,0.0,0.0,5BZCAT
2120,131.70825,6.697,5BZQJ0846+0641 ,0.616,87.0,0.0,0.0,5BZCAT
2121,131.29725,-65.45641944444445,5BZQJ0845-6527 ,2.274,18.0,0.0,0.0,5BZCAT
2122,132.2275,66.10255833333333,5BZBJ0848+6606 ,0.0,47.0,5.94e-12,0.0,5BZCAT
2123,131.803875,11.563938888888888,5BZBJ0847+1133 ,0.199,33.0,5.03e-12,17.8,5BZCAT
2124,131.45695833333335,-55.924058333333335,5BZQJ0845-5555 ,0.433,0.0,5.37e-12,0.0,5BZCAT
2125,131.75654166666666,-23.617169444444443,5BZUJ0847-2337 ,0.059,145.0,1.35e-11,16.5,5BZCAT
2126,131.98641666666666,-7.054669444444444,5BZBJ0847-0703 ,0.0,183.0,4.67e-12,0.0,5BZCAT
2127,131.99475,-5.342688888888889,5BZQJ0847-0520 ,1.242,368.0,3.12e-12,0.0,5BZCAT
2128,132.1652083333333,5.1049388888888885,5BZBJ0848+0506 ,0.0,3.0,1.14e-12,17.2,5BZCAT
2129,132.5425833333333,59.52166944444444,5BZQJ0850+5931 ,1.71,19.0,0.0,0.0,5BZCAT
2130,132.49154166666668,51.14138888888889,5BZUJ0849+5108 ,0.583,266.0,2.17e-11,0.0,5BZCAT
2131,132.50141666666667,48.91630833333333,5BZBJ0850+4854 ,0.0,92.0,2.23e-11,0.0,5BZCAT
2132,132.28670833333334,2.10625,5BZBJ0849+0206 ,0.0,54.0,0.0,0.0,5BZCAT
2133,132.51941666666667,40.602247222222225,5BZGJ0850+4036 ,0.267,132.0,0.0,0.0,5BZCAT
2134,132.38554166666665,4.9188583333333336,5BZBJ0849+0455 ,0.0,184.0,5.66e-12,0.0,5BZCAT
2136,132.65075,34.923,5BZGJ0850+3455 ,0.145,35.0,3.76e-12,15.4,5BZCAT
2137,132.540125,-12.226497222222223,5BZQJ0850-1213 ,0.566,323.0,2.33e-11,0.0,5BZCAT
2139,132.89970833333334,55.476308333333336,5BZBJ0851+5528 ,0.0,108.0,5.64e-12,0.0,5BZCAT
2140,132.76245833333334,5.818308333333333,5BZBJ0851+0549 ,0.486,7.0,0.0,15.8,5BZCAT
2141,133.0855,47.58302777777778,5BZQJ0852+4734 ,2.42,67.0,0.0,0.0,5BZCAT
2142,133.02141666666665,28.566558333333333,5BZQJ0852+2833 ,1.282,232.0,2.7e-12,0.0,5BZCAT
2143,134.79275,83.75002777777777,5BZBJ0859+8345 ,0.327,9.0,0.0,17.0,5BZCAT
2145,133.12124999999997,24.565108333333335,5BZGJ0852+2433 ,0.358,61.0,0.0,0.0,5BZCAT
2146,133.32425,28.230558333333335,5BZQJ0853+2813 ,0.92,68.0,0.0,0.0,5BZCAT
2147,133.2555,-1.8466694444444445,5BZQJ0853-0150 ,1.498,124.0,0.0,0.0,5BZCAT
2150,133.57324999999997,53.459808333333335,5BZQJ0854+5327 ,2.418,25.0,0.0,0.0,5BZCAT
2151,133.71058333333332,62.31393888888889,5BZBJ0854+6218 ,0.267,387.0,0.0,0.0,5BZCAT
2152,133.54120833333332,44.141777777777776,5BZBJ0854+4408 ,0.0,79.0,2.19e-12,15.9,5BZCAT
2153,133.6749583333333,57.958327777777775,5BZQJ0854+5757 ,1.322,1102.0,0.0,0.0,5BZCAT
2154,133.54241666666664,27.906027777777776,5BZBJ0854+2754 ,0.494,15.0,7.68e-13,16.1,5BZCAT
2159,133.70358333333334,20.108527777777777,5BZBJ0854+2006 ,0.306,1512.0,6.27e-11,0.0,5BZCAT
2160,133.77670833333332,26.028388888888887,5BZBJ0855+2601 ,0.695,30.0,0.0,0.0,5BZCAT
2161,134.03475,54.31538888888889,5BZGJ0856+5418 ,0.259,57.0,0.0,0.0,5BZCAT
2163,133.95241666666666,42.62027777777778,5BZBJ0855+4237 ,0.517,4.0,0.0,16.6,5BZCAT
2165,133.97695833333333,-0.3628083333333333,5BZQJ0855-0021 ,1.363,185.0,0.0,0.0,5BZCAT
2167,134.16554166666666,20.96205833333333,5BZBJ0856+2057 ,0.0,205.0,5.75e-12,0.0,5BZCAT
2168,134.16041666666666,1.6669194444444444,5BZUJ0856+0140 ,0.448,5.0,0.0,0.0,5BZCAT
2169,134.23845833333334,21.195497222222222,5BZQJ0856+2111 ,2.098,396.0,0.0,0.0,5BZCAT
2170,134.2360833333333,17.663308333333333,5BZQJ0856+1739 ,0.516,30.0,0.0,0.0,5BZCAT
2171,134.17420833333333,-11.087308333333333,5BZBJ0856-1105 ,0.0,475.0,2.23e-11,0.0,5BZCAT
2172,134.37395833333332,6.456997222222222,5BZGJ0857+0627 ,0.338,12.0,0.0,16.2,5BZCAT
2173,134.4575,1.59175,5BZBJ0857+0135 ,0.281,89.0,0.0,15.4,5BZCAT
2174,134.87754166666664,62.291808333333336,5BZBJ0859+6217 ,0.0,22.0,2.59e-12,16.3,5BZCAT
2175,134.52229166666666,-19.843558333333334,5BZQJ0858-1950 ,0.659,1226.0,1e-11,0.0,5BZCAT
2179,135.16133333333332,67.7065,5BZBJ0900+6742 ,0.0,99.0,3.64e-12,15.1,5BZCAT
2181,134.83558333333335,0.7866694444444444,5BZBJ0859+0047 ,0.0,39.0,0.0,16.4,5BZCAT
2183,135.08925,41.13966944444444,5BZQJ0900+4108 ,1.629,271.0,0.0,0.0,5BZCAT
2186,135.44445833333333,65.86385833333334,5BZQJ0901+6551 ,2.072,228.0,0.0,0.0,5BZCAT
2188,135.41258333333334,37.87952777777778,5BZBJ0901+3752 ,0.477,18.0,0.0,0.0,5BZCAT
2190,135.16674999999998,-28.138938888888887,5BZQJ0900-2808 ,2.16,1474.0,0.0,0.0,5BZCAT
2191,135.299375,4.8163583333333335,5BZQJ0901+0448 ,1.863,94.0,0.0,0.0,5BZCAT
2193,135.580375,54.04925,5BZQJ0902+5402 ,1.682,163.0,0.0,0.0,5BZCAT
2195,135.53308333333334,45.74249722222222,5BZBJ0902+4544 ,0.289,21.0,1.18e-12,0.0,5BZCAT
2196,135.35766666666666,-0.6175583333333333,5BZQJ0901-0037 ,1.9,329.0,0.0,0.0,5BZCAT
2199,135.62875,43.170608333333334,5BZQJ0902+4310 ,2.41,341.0,0.0,0.0,5BZCAT
2200,135.43425000000002,-7.037808333333333,5BZQJ0901-0702 ,1.738,150.0,0.0,0.0,5BZCAT
2201,135.97145833333335,67.95630833333334,5BZQJ0903+6757 ,1.499,551.0,0.0,0.0,5BZCAT
2202,135.61204166666667,20.84618888888889,5BZBJ0902+2050 ,0.0,59.0,1.52e-11,0.0,5BZCAT
2203,135.766625,46.85113888888889,5BZQJ0903+4651 ,1.462,1755.0,5.68e-12,0.0,5BZCAT
2204,135.57008333333334,-14.258558333333333,5BZQJ0902-1415 ,1.333,2898.0,0.0,0.0,5BZCAT
2205,135.81125,40.93325,5BZGJ0903+4055 ,0.188,36.0,1.16e-12,16.6,5BZCAT
2208,135.994,51.85016944444445,5BZQJ0903+5151 ,1.537,336.0,0.0,0.0,5BZCAT
2209,135.89275,28.89977777777778,5BZBJ0903+2853 ,0.0,79.0,0.0,0.0,5BZCAT
2211,135.75004166666668,-17.351419444444446,5BZQJ0903-1721 ,0.872,143.0,0.0,0.0,5BZCAT
2213,136.628125,69.50843888888889,5BZQJ0906+6930 ,5.47,93.0,0.0,0.0,5BZCAT
2215,136.40179166666667,47.09618888888889,5BZGJ0905+4705 ,0.174,102.0,0.0,0.0,5BZCAT
2216,136.21741666666668,-25.881058333333332,5BZQJ0904-2552 ,1.635,412.0,0.0,0.0,5BZCAT
2218,136.424,28.824527777777778,5BZQJ0905+2849 ,1.216,200.0,0.0,0.0,5BZCAT
2219,136.39570833333335,13.968419444444445,5BZBJ0905+1358 ,0.0,129.0,9.82e-12,15.2,5BZCAT
2220,136.56470833333333,46.60527777777778,5BZGJ0906+4636 ,0.085,291.0,0.0,0.0,5BZCAT
2222,136.22154166666667,-57.584938888888885,5BZUJ0904-5735 ,0.695,2300.0,3.74e-11,0.0,5BZCAT
2223,136.71995833333335,41.40818888888889,5BZGJ0906+4124 ,0.027,54.0,0.0,0.0,5BZCAT
2224,136.57520833333334,-9.095808333333334,5BZBJ0906-0905 ,0.0,74.0,6.03e-12,0.0,5BZCAT
2227,136.75029166666667,8.964247222222221,5BZBJ0907+0857 ,0.0,11.0,0.0,0.0,5BZCAT
2228,136.71375,-20.331858333333333,5BZQJ0906-2019 ,0.774,606.0,0.0,0.0,5BZCAT
2229,137.14933333333332,41.84616944444444,5BZQJ0908+4150 ,0.733,229.0,0.0,0.0,5BZCAT
2231,137.00916666666666,-9.993777777777778,5BZUJ0908-0959 ,0.054,182.0,0.0,17.3,5BZCAT
2232,138.34316666666666,81.5513888888889,5BZBJ0913+8133 ,0.639,5.0,1.48e-12,17.0,5BZCAT
2234,137.35279166666666,52.27568888888889,5BZQJ0909+5216 ,0.41,87.0,0.0,0.0,5BZCAT
2235,137.2525,23.186919444444445,5BZBJ0909+2311 ,0.223,47.0,6.2e-12,15.2,5BZCAT
2236,137.233,16.16518888888889,5BZBJ0908+1609 ,0.0,184.0,0.0,0.0,5BZCAT
2237,137.3895,42.89625,5BZUJ0909+4253 ,0.67,4234.0,3.61e-12,0.0,5BZCAT
2238,137.292,1.359888888888889,5BZQJ0909+0121 ,1.024,760.0,3.24e-11,0.0,5BZCAT
2240,137.472,31.100858333333335,5BZBJ0909+3106 ,0.272,195.0,1.45e-12,17.0,5BZCAT
2241,137.416,2.001438888888889,5BZBJ0909+0200 ,0.0,157.0,9.11e-12,0.0,5BZCAT
2243,137.43708333333333,-2.5250583333333334,5BZQJ0909-0231 ,0.957,625.0,1.83e-11,0.0,5BZCAT
2244,137.65441666666666,33.490138888888886,5BZBJ0910+3329 ,0.0,105.0,1.63e-11,15.0,5BZCAT
2245,137.71675,39.03391944444444,5BZBJ0910+3902 ,0.0,9.0,3.45e-12,0.0,5BZCAT
2247,137.6755,22.80988888888889,5BZQJ0910+2248 ,2.661,108.0,4.4e-12,0.0,5BZCAT
2248,137.68870833333332,25.803558333333335,5BZBJ0910+2548 ,0.385,47.0,0.0,0.0,5BZCAT
2249,138.007,53.343247222222224,5BZGJ0912+5320 ,0.102,169.0,0.0,0.0,5BZCAT
2250,137.94895833333334,33.82127777777778,5BZBJ0911+3349 ,0.456,380.0,2.47e-12,0.0,5BZCAT
2251,137.963875,29.824808333333333,5BZBJ0911+2949 ,0.446,27.0,0.0,0.0,5BZCAT
2252,138.04829166666667,41.435919444444444,5BZQJ0912+4126 ,2.563,346.0,7.98e-12,0.0,5BZCAT
2254,138.11341666666667,42.59585833333333,5BZGJ0912+4235 ,0.266,86.0,0.0,0.0,5BZCAT
2255,138.04670833333333,27.991058333333335,5BZBJ0912+2759 ,0.0,4.0,1.37e-12,15.1,5BZCAT
2257,137.33725,-74.75221944444445,5BZQJ0909-7445 ,1.238,626.0,0.0,0.0,5BZCAT
2258,138.12745833333332,15.924438888888888,5BZGJ0912+1555 ,0.212,29.0,2.7e-12,17.1,5BZCAT
2262,138.25066666666666,-21.055808333333335,5BZBJ0913-2103 ,0.198,328.0,1.11e-11,17.1,5BZCAT
2265,138.65795833333334,2.7664194444444443,5BZQJ0914+0245 ,0.427,442.0,2.06e-12,0.0,5BZCAT
2267,138.970625,47.63891944444445,5BZBJ0915+4738 ,0.408,7.0,0.0,16.5,5BZCAT
2268,138.96825,29.556669444444445,5BZBJ0915+2933 ,0.0,342.0,2.09e-11,15.4,5BZCAT
2270,138.96533333333332,0.12035833333333333,5BZQJ0915+0007 ,3.074,355.0,0.0,0.0,5BZCAT
2271,139.21641666666667,52.64118888888889,5BZGJ0916+5238 ,0.19,73.0,1.72e-12,15.9,5BZCAT
2273,139.20375,38.907808333333335,5BZQJ0916+3854 ,1.267,1005.0,6.62e-12,0.0,5BZCAT
2274,139.41716666666667,40.49160833333333,5BZBJ0917+4029 ,0.0,108.0,0.0,0.0,5BZCAT
2276,139.3625,-21.52625,5BZQJ0917-2131 ,0.847,651.0,2.46e-12,0.0,5BZCAT
2277,139.60150000000002,6.614808333333333,5BZQJ0918+0636 ,4.217,31.0,0.0,0.0,5BZCAT
2278,139.78654166666666,33.41163888888889,5BZBJ0919+3324 ,0.0,178.0,0.0,0.0,5BZCAT
2279,142.42933333333332,86.20591944444445,5BZBJ0929+8612 ,0.0,143.0,1.04e-11,0.0,5BZCAT
2280,139.7023333333333,2.222688888888889,5BZBJ0918+0213 ,0.0,7.0,0.0,0.0,5BZCAT
2281,140.34975,71.60341944444444,5BZQJ0921+7136 ,0.594,490.0,0.0,0.0,5BZCAT
2282,139.85691666666668,11.116527777777778,5BZBJ0919+1106 ,0.425,35.0,0.0,15.9,5BZCAT
2284,140.06529166666667,39.170497222222224,5BZBJ0920+3910 ,0.607,8.0,0.0,17.0,5BZCAT
2287,140.40095833333334,62.264497222222225,5BZQJ0921+6215 ,1.446,946.0,1.47e-11,0.0,5BZCAT
2288,140.2435416666667,44.69830833333333,5BZQJ0920+4441 ,2.19,1017.0,3.61e-11,0.0,5BZCAT
2289,140.17991666666666,-29.941747222222222,5BZQJ0920-2956 ,0.465,366.0,0.0,0.0,5BZCAT
2291,140.439,23.596669444444444,5BZBJ0921+2335 ,0.0,23.0,4.42e-12,0.0,5BZCAT
2292,140.44495833333335,24.92813888888889,5BZBJ0921+2455 ,0.0,11.0,0.0,0.0,5BZCAT
2293,140.37225,-26.312058333333333,5BZQJ0921-2618 ,2.3,1290.0,0.0,0.0,5BZCAT
2295,140.56820833333333,23.77927777777778,5BZBJ0922+2346 ,0.0,54.0,0.0,0.0,5BZCAT
2297,140.598625,-5.485308333333333,5BZQJ0922-0529 ,0.974,490.0,6.41e-12,0.0,5BZCAT
2299,140.88041666666666,41.424277777777775,5BZUJ0923+4125 ,0.0,199.0,7.1e-12,0.0,5BZCAT
2300,141.02420833333335,53.009388888888886,5BZBJ0924+5300 ,0.64,8.0,0.0,16.5,5BZCAT
2302,140.96458333333334,28.25693888888889,5BZQJ0923+2815 ,0.744,273.0,5.37e-12,0.0,5BZCAT
2304,140.912,-21.596419444444443,5BZUJ0923-2135 ,0.053,268.0,0.0,0.0,5BZCAT
2305,141.00425,5.562608333333333,5BZBJ0924+0533 ,0.0,7.0,1.86e-12,16.8,5BZCAT
2306,141.06125,3.1501888888888887,5BZQJ0924+0309 ,0.128,25.0,0.0,0.0,5BZCAT
2307,141.42870833333333,59.97130833333333,5BZBJ0925+5958 ,0.0,9.0,1.89e-12,15.8,5BZCAT
2308,141.2825,0.32052777777777774,5BZQJ0925+0019 ,1.72,736.0,0.0,0.0,5BZCAT
2309,141.431875,31.452938888888887,5BZBJ0925+3127 ,0.0,383.0,3.28e-12,0.0,5BZCAT
2310,141.50175000000002,40.49713888888889,5BZQJ0926+4029 ,1.879,285.0,0.0,0.0,5BZCAT
2311,141.458125,16.970058333333334,5BZQJ0925+1658 ,1.545,90.0,0.0,0.0,5BZCAT
2312,141.66195833333333,54.190688888888886,5BZBJ0926+5411 ,0.841,38.0,2.1e-12,0.0,5BZCAT
2314,141.794125,53.458777777777776,5BZGJ0927+5327 ,0.201,5.0,0.0,0.0,5BZCAT
2315,141.76245833333334,39.039138888888886,5BZQJ0927+3902 ,0.695,2885.0,0.0,0.0,5BZCAT
2316,141.67575,8.050058333333334,5BZBJ0926+0803 ,0.0,31.0,0.0,0.0,5BZCAT
2317,141.91925,55.763308333333335,5BZGJ0927+5545 ,0.221,78.0,0.0,0.0,5BZCAT
2319,140.42791666666668,-82.16005833333334,5BZUJ0921-8209 ,1.291,212.0,0.0,0.0,5BZCAT
2322,142.10049999999998,44.768,5BZQJ0928+4446 ,1.904,170.0,0.0,0.0,5BZCAT
2323,141.94541666666666,-9.006108333333334,5BZGJ0927-0900 ,0.254,148.0,0.0,0.0,5BZCAT
2324,142.15595833333333,40.812558333333335,5BZBJ0928+4048 ,0.0,7.0,2.28e-12,15.4,5BZCAT
2325,141.965875,-20.58088888888889,5BZQJ0927-2034 ,0.348,842.0,6.59e-12,0.0,5BZCAT
2327,142.31425,50.22666944444445,5BZBJ0929+5013 ,0.0,522.0,1.16e-11,0.0,5BZCAT
2330,142.26004166666667,19.75693888888889,5BZBJ0929+1945 ,0.0,5.0,0.0,0.0,5BZCAT
2336,142.6565,49.84041944444444,5BZBJ0930+4950 ,0.187,21.0,2.14e-12,17.5,5BZCAT
2337,142.64608333333334,46.73568888888889,5BZQJ0930+4644 ,2.032,356.0,0.0,0.0,5BZCAT
2339,142.73675,39.55988888888889,5BZBJ0930+3933 ,0.638,12.0,0.0,17.0,5BZCAT
2340,142.73029166666666,35.06041944444444,5BZBJ0930+3503 ,0.0,484.0,1.62e-12,0.0,5BZCAT
2341,142.71770833333332,0.5830277777777778,5BZQJ0930+0034 ,1.771,297.0,6.72e-12,0.0,5BZCAT
2343,143.04,36.50068888888889,5BZGJ0932+3630 ,0.154,52.0,0.0,0.0,5BZCAT
2344,143.17145833333333,53.10938888888889,5BZQJ0932+5306 ,0.597,482.0,6.26e-12,0.0,5BZCAT
2345,143.28875,46.259858333333334,5BZQJ0933+4615 ,0.778,29.0,0.0,0.0,5BZCAT
2346,143.16395833333334,10.709747222222223,5BZBJ0932+1042 ,0.361,32.0,2.01e-12,16.2,5BZCAT
2347,143.08154166666665,-20.277,5BZQJ0932-2016 ,1.236,271.0,0.0,0.0,5BZCAT
2349,143.15200000000002,-34.099577777777775,5BZQJ0932-3405 ,0.936,338.0,0.0,0.0,5BZCAT
2351,143.294,0.05652777777777778,5BZUJ0933+0003 ,0.0,3.0,0.0,0.0,5BZCAT
2352,143.32125,-8.319669444444445,5BZQJ0933-0819 ,0.903,316.0,0.0,0.0,5BZCAT
2353,143.56562499999998,49.139358333333334,5BZQJ0934+4908 ,2.582,801.0,0.0,0.0,5BZCAT
2354,143.52775,39.442277777777775,5BZBJ0934+3926 ,0.0,118.0,4.36e-12,0.0,5BZCAT
2355,143.62574999999998,-17.355808333333332,5BZBJ0934-1721 ,0.0,29.0,1.74e-12,17.7,5BZCAT
2357,143.78841666666668,-33.54380833333333,5BZQJ0935-3332 ,2.906,236.0,0.0,0.0,5BZCAT
2358,144.11525,18.83425,5BZBJ0936+1850 ,0.0,59.0,2.49e-12,0.0,5BZCAT
2359,144.30133333333333,50.147777777777776,5BZQJ0937+5008 ,0.276,167.0,4.6e-12,0.0,5BZCAT
2362,144.53275,37.297608333333336,5BZBJ0938+3717 ,0.56,54.0,0.0,0.0,5BZCAT
2367,144.73370833333334,-7.133497222222222,5BZQJ0938-0708 ,1.281,235.0,0.0,0.0,5BZCAT
2368,145.0935,61.80727777777778,5BZGJ0940+6148 ,0.211,12.0,3.07e-12,16.3,5BZCAT
2369,144.95670833333335,41.698388888888886,5BZQJ0939+4141 ,1.224,245.0,0.0,0.0,5BZCAT
2372,145.06125,26.058308333333333,5BZBJ0940+2603 ,0.498,462.0,0.0,0.0,5BZCAT
2374,145.51625,64.0531388888889,5BZQJ0942+6403 ,0.952,75.0,0.0,0.0,5BZCAT
2375,145.26054166666668,-13.5975,5BZQJ0941-1335 ,0.551,290.0,9.46e-12,0.0,5BZCAT
2377,145.45041666666665,27.477438888888887,5BZQJ0941+2728 ,1.305,177.0,4.82e-12,0.0,5BZCAT
2378,145.46829166666666,27.371608333333334,5BZBJ0941+2722 ,0.0,105.0,4.82e-12,0.0,5BZCAT
2379,145.68870833333335,54.27235833333334,5BZBJ0942+5416 ,0.0,11.0,0.0,0.0,5BZCAT
2381,145.597,28.737308333333335,5BZBJ0942+2844 ,0.366,22.0,1.78e-12,15.7,5BZCAT
2382,145.58941666666666,-7.998108333333334,5BZBJ0942-0759 ,0.0,217.0,7.39e-12,0.0,5BZCAT
2386,145.82174999999998,17.038558333333334,5BZQJ0943+1702 ,1.598,290.0,0.0,0.0,5BZCAT
2388,146.13470833333332,57.593358333333335,5BZBJ0944+5735 ,0.0,2.0,0.0,15.9,5BZCAT
2389,146.17275,55.964669444444446,5BZBJ0944+5557 ,0.0,29.0,1.19e-12,0.0,5BZCAT
2390,145.9815,-7.163919444444445,5BZBJ0943-0709 ,0.433,7.0,0.0,17.6,5BZCAT
2392,146.42591666666667,57.96325,5BZBJ0945+5757 ,0.229,111.0,2.86e-12,0.0,5BZCAT
2393,146.42529166666665,46.61405833333333,5BZQJ0945+4636 ,0.639,472.0,8.06e-13,0.0,5BZCAT
2395,146.24741666666668,-13.797669444444445,5BZBJ0944-1347 ,0.0,51.0,0.0,0.0,5BZCAT
2396,146.56033333333332,58.327108333333335,5BZGJ0946+5819 ,0.147,86.0,0.0,0.0,5BZCAT
2397,146.51858333333334,47.58613888888889,5BZBJ0946+4735 ,0.568,25.0,1.15e-12,0.0,5BZCAT
2400,146.58420833333332,1.0811083333333333,5BZBJ0946+0104 ,0.577,15.0,2.56e-12,17.9,5BZCAT
